city,TimeIndex,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1,816,2005,22,2005-06-04,0.378286,0.369371,0.363186,0.361243,61.75,298.434286,299.478571,295.678571,307.3,292.7,34.92,86.701429,61.75,17.2,10.014286,27.185783,8.059328,33.9,20.9,78.9,4
1,817,2005,23,2005-06-11,0.139514,0.1401,0.14235,0.118543,40.44,297.304286,298.485714,296.227143,303.9,293.7,51,94.592857,40.44,17.788571,7.171429,27.1,9.166667,32.4,22,19.5,8
1,818,2005,24,2005-06-18,0.289086,0.225643,0.224714,0.265129,104.83,297.377143,298.621429,295.32,304.8,293.4,29.01,89.194286,104.83,16.824286,8.528571,27.666667,9.833333,33.3,22,73.7,2
1,819,2005,25,2005-06-25,0.291557,0.246071,0.351857,0.260457,50.88,297.857143,299.057143,294.644286,307.7,291.9,11,84.467143,50.88,16.168571,10.485714,27.35,9.55,32.8,22.4,89.2,3
1,820,2005,26,2005-07-02,0.274714,0.178014,0.284314,0.227171,23.6,296.82,298.492857,294.408571,307.4,292.4,26.6,88.387143,23.6,15.877143,10.728571,26.833333,8.766667,33.7,20.8,92,5
1,821,2005,27,2005-07-09,0.2008,0.201067,0.162267,0.2214,43.24,297.865714,299.421429,294.528571,308.3,290.4,23.91,84.692857,43.24,16.038571,11.1,27.8,10.7,34.5,21.6,40.9,7
1,822,2005,28,2005-07-16,0.386929,0.335057,0.329843,0.441343,109.71,296.988571,297.592857,292.23,308.2,288.3,8.7,77.372857,109.71,13.928571,11.814286,27.8,11.133333,34.2,17.6,167.1,3
1,823,2005,29,2005-07-23,0.168029,0.134329,0.186557,0.147257,27.33,297.794286,298.928571,292.455714,307.7,287.5,8.9,75.697143,27.33,14.191429,13.514286,26.55,12.7,33.8,18.2,0,5
1,824,2005,30,2005-07-30,0.347486,0.2537,0.276957,0.365314,42.32,296.898571,298.014286,293.75,306.3,290.1,15.3,84.238571,42.32,15.26,10.085714,21.4,5.7,32.3,18.5,71.1,6
1,825,2005,31,2005-08-06,0.328686,0.313257,0.226214,0.274014,0,298.221429,299.728571,293.035714,308.2,292.6,8.64,75.571429,0,14.608571,11.485714,26.25,10.6,32.3,19.2,0,5
1,826,2005,32,2005-08-13,0.282643,0.227029,0.282557,0.239,38.17,298.925714,300.335714,293.64,309.7,293.5,1.99,74.855714,38.17,15.15,12.185714,27.325,11.85,33.5,19.8,36.6,5
1,827,2005,33,2005-08-20,0.266986,0.293929,0.336,0.292486,17.85,299.605714,300.428571,291.778571,310.5,290.7,6,64.658571,17.85,13.59,14.2,27.185783,8.059328,32.8,17.3,69.6,4
1,828,2005,34,2005-08-27,0.3288,0.271557,0.2723,0.3005,69.62,298.428571,299.678571,294.945714,309,292.9,15.82,83.854286,69.62,16.44,10.814286,27.75,13.1,35,20.3,127,0
1,829,2005,35,2005-09-03,0.456833,0.359583,0.35945,0.380117,12.81,298.184286,299.371429,293.918571,308.6,292.4,11,79.647143,12.81,15.428571,10.942857,26.8,10.25,35.2,21.4,37,0
1,830,2005,36,2005-09-10,0.335429,0.200714,0.322886,0.309143,36.98,300.058571,301.214286,294.005714,309.3,293.4,4.2,71.971429,36.98,15.518571,13.714286,27.185783,8.059328,32.452437,21.8,44,0
1,831,2005,37,2005-09-17,0.239429,0.214871,0.239043,0.2276,18.66,298.88,299.807143,295.658571,307.3,292.9,35.3,83.73,18.66,17.222857,9.928571,27.185783,8.059328,32.452437,22.10215,1.3,0
1,832,2005,38,2005-09-24,0.184567,0.195257,0.154386,0.212483,2.56,298.498571,299.764286,293.555714,309.1,292.4,13.7,76.595714,2.56,15.06,11.785714,25.766667,12.233333,34.3,16.9,38.1,0
1,833,2005,39,2005-10-01,0.405417,0.428771,0.3706,0.421086,29.8,301.175714,302.928571,293.752857,314,294.8,4.2,67.212857,29.8,15.331429,14.828571,28.65,13.5,37.1,20.7,39.32636,2
1,834,2005,40,2005-10-08,0.332157,0.346367,0.258614,0.321043,54.7,299.11,300.25,293.897143,312.7,292.1,4.6,74.952857,54.7,15.435714,12.357143,28.8,14.9,36.3,21,80.8,4
1,835,2005,41,2005-10-15,0.373429,0.277483,0.374229,0.352271,60,299.515714,300.857143,294.385714,313.2,293.2,22.2,75.508571,60,15.915714,11.685714,28.5,11.8,37,22.3,233.2,4
1,836,2005,42,2005-10-22,0.307257,0.278214,0.354829,0.286957,73.97,299.578571,301.192857,295.768571,310.5,291.9,35.08,81.691429,73.97,17.417143,12.242857,29.1,12.7,36.5,21.7,64,3
1,837,2005,43,2005-10-29,0.363557,0.300043,0.289829,0.326143,100.06,298.065714,299.164286,295.802857,307.4,294,59.7,89.142857,100.06,17.364286,8.642857,28.3,10.95,34.3,21.3,235.2,3
1,838,2005,44,2005-11-05,0.187571,0.213371,0.171857,0.178957,59.15,299.458571,301.478571,296.805714,308.6,294.9,49.85,87.231429,59.15,18.55,10.785714,28.233333,10.3,34.3,21.8,102.1,5
1,839,2005,45,2005-11-12,0.3938,0.298629,0.401986,0.410371,75.36,298.6,300.078571,296.36,309.4,292.9,143.8,89.31,75.36,17.974286,9.7,27.185783,8.059328,34.6,22.3,8.9,6
1,840,2005,46,2005-11-19,0.442429,0.348171,0.343071,0.473143,49.87,298.31,300.092857,296.895714,307.2,295,45,93.177143,49.87,18.582857,8.557143,27.6,10.15,34.5,21.5,139.5,14
1,841,2005,47,2005-11-26,0.282571,0.2206,0.288214,0.240086,72.34,299.412857,300.628571,297.394286,309.1,295.2,63.53,90.348571,72.34,19.194286,8.914286,28.5,11,35,21.8,5.1,3
1,842,2005,48,2005-12-03,0.317814,0.3027,0.336943,0.417129,78.52,299.42,300.45,296.612857,307.6,294.1,34.95,86.408571,78.52,18.304286,9.728571,28.266667,11.4,34.3,21.7,77.9,7
1,843,2005,49,2005-12-10,0.358586,0.219486,0.257914,0.299271,60.5,299.217143,300.707143,296.657143,308.4,295.4,71.8,87.721429,60.5,18.364286,9.1,28.1,12.5,34.8,21.5,54.1,11
1,844,2005,50,2005-12-17,0.198443,0.1941,0.193014,0.247,46.91,298.574286,300.257143,297.187143,307,295.4,46.9,92.957143,46.91,18.945714,8.2,28.1,11.55,34,22.3,6,2
1,845,2005,51,2005-12-24,0.180575,0.141333,0.255283,0.138371,151,298.021429,299.371429,297.191429,304.4,295.5,113.36,95.674286,151,18.915714,6.485714,28.3,9.9,33.6,22.9,81.1,6
1,899,2006,52,2006-01-01,0.3546,0.21995,0.322517,0.256333,114.58,298.181429,299.578571,296.935714,306.5,294.9,210.5,93.821429,114.58,18.584286,7.385714,27.45,9.7,32.7,22.4,273.5,8
1,848,2006,1,2006-01-08,0.199514,0.239343,0.227657,0.2155,38.78,298.832857,299.642857,292.878571,307.8,292.4,15.2,73.161429,38.78,14.524286,12.314286,27.185783,8.059328,34.5,19.7,70.1,25
1,849,2006,2,2006-01-15,0.2284,0.202071,0.19475,0.23035,138.46,298.728571,300.3,296.371429,307.7,293.5,47.6,88.335714,138.46,18.165714,9.885714,27.78,11,34.5,21.4,60.1,21
1,850,2006,3,2006-01-22,0.1743,0.133643,0.111757,0.194429,88.85,298.46,300.114286,296.321429,307.3,295,52.2,89.955714,88.85,17.941429,9.142857,27.185783,8.059328,33.8,21.5,54.8,10
1,851,2006,4,2006-01-29,0.151767,0.1377,0.1478,0.160783,49.32,297.188571,298.292857,295.777143,304.8,294.4,52.2,93.114286,49.32,17.364286,6.214286,27.3,8.95,33.5,22.3,250.9,28
1,852,2006,5,2006-02-05,0.379114,0.305329,0.345971,0.371571,34.17,297.165714,298.221429,296.647143,302.7,294.3,63.98,97.32,34.17,18.264286,5.528571,27.185783,8.059328,33.7,21.5,118.9,39
1,853,2006,6,2006-02-12,0.256814,0.13605,0.197829,0.258314,71.87,297.64,298.378571,296.808571,304.2,294,67,95.827143,71.87,18.442857,5.785714,28,8.8,32.6,23.6,101.1,20
1,854,2006,7,2006-02-19,0.3827,0.2506,0.243657,0.2856,44.35,297.064286,298.142857,295.364286,305.2,292.8,33,91.098571,44.35,16.927143,7.285714,28.6,8.9,33.8,24.2,0,24
1,855,2006,8,2006-02-26,0.262114,0.1248,0.215357,0.144786,23.44,298.938571,300.778571,295.961429,308.3,292.9,72.2,86.031429,23.44,17.605714,10.785714,28.24,10.64,34.3,21.3,0.3,28
1,856,2006,9,2006-03-05,0.178667,0.195933,0.141267,0.128283,79.13,298.252857,299.871429,296.764286,306.9,295.1,50.38,92.605714,79.13,18.401429,8.028571,27.433333,9.566667,32.9,21.9,26.9,26
1,857,2006,10,2006-03-12,0.424629,0.4113,0.373186,0.315857,94.99,297.925714,299.107143,297.207143,304,294.7,130.6,96.36,94.99,18.902857,6.414286,28,9.55,33.3,21.9,93,8
1,858,2006,11,2006-03-19,0.192429,0.115886,0.194057,0.171271,121.69,297.931429,299.007143,296.581429,305.3,294.5,58.83,93.347143,121.69,18.2,7.014286,27.975,9.2,33.7,22.4,16,9
1,859,2006,12,2006-03-26,0.288567,0.17954,0.297271,0.223643,120.62,297.494286,298.785714,296.295714,305.3,292.5,70,93.787143,120.62,17.911429,7.342857,27.4,8.7,32.3,23,97,12
1,860,2006,13,2006-04-02,0.24505,0.18885,0.223533,0.181667,121.46,298.04,299.235714,297.067143,304.9,294.8,88.81,95.024286,121.46,18.734286,6.957143,28.3,10,33.7,22,53.9,18
1,861,2006,14,2006-04-09,0.241671,0.2054,0.156014,0.283314,41.68,297.774286,299.442857,296.047143,308.3,293.8,87.9,91.811429,41.68,17.61,9.571429,27.933333,10.266667,33.7,22.6,178.1,9
1,862,2006,15,2006-04-16,0.301129,0.265057,0.255314,0.262686,75.33,297.825714,298.814286,296.965714,305.5,292.9,66.46,95.51,75.33,18.714286,7.428571,28.3,10.3,33.9,21.4,49,9
1,863,2006,16,2006-04-23,0.3309,0.265471,0.319557,0.284943,69.6,298.061429,299.178571,296.457143,306.4,293.9,54.86,92.111429,69.6,18.082857,7.442857,27.4,8.35,32.8,22.5,11.9,6
1,864,2006,17,2006-04-30,0.205571,0.23605,0.191914,0.139371,74.93,296.85,297.707143,295.051429,305.3,291.7,39.6,90.864286,74.93,16.558571,7.757143,27,8.466667,33.5,19.5,34,6
1,865,2006,18,2006-05-07,0.1516,0.0846,0.176314,0.113729,65.07,297.63,299.021429,296.384286,306.3,293.6,38.84,93.635714,65.07,17.962857,8.414286,27.85,9.1,33.3,22.5,115,8
1,866,2006,19,2006-05-14,0.286657,0.187157,0.266514,0.287457,127.24,296.184286,297.557143,295.452857,304.3,291.8,70,96.098571,127.24,16.977143,6.628571,24.3,5.2,32.3,21.7,270.9,5
1,867,2006,20,2006-05-21,0.339286,0.348286,0.315829,0.374571,1.52,296.054286,296.914286,290.088571,305.6,287.2,0.1,72.034286,1.52,12.111429,12.371429,25.2,11.7,31.7,19.4,2,7
1,868,2006,21,2006-05-28,0.206514,0.117143,0.169271,0.170071,91.4,297.992857,299.114286,293.777143,307.7,288.8,12.47,80.385714,91.4,15.46,10.885714,27.466667,10.433333,34,21.7,83,6
1,869,2006,22,2006-06-04,0.098371,0.101067,0.186314,0.09775,79.48,295.987143,297.171429,294.557143,304.1,291.3,44.65,92.505714,79.48,16.025714,6.885714,25.6,8.933333,31.9,19.3,150.2,5
1,870,2006,23,2006-06-11,0.340443,0.190857,0.351343,0.258614,130.66,297.044286,298.564286,295.695714,307.2,292.3,37.6,93.475714,130.66,17.195714,8.9,26.2,8.6,33,21.5,105.2,3
1,871,2006,24,2006-06-18,0.173271,0.185,0.136929,0.168043,84.99,297.427143,298.135714,294.75,307.2,290.3,21.5,87.214286,84.99,16.258571,10.071429,28.1,12.7,34.4,21.4,79.5,1
1,872,2006,25,2006-06-25,0.22138,0.22336,0.371417,0.22146,71.69,296.724286,297.978571,294.275714,306.3,289.5,27.29,88.471429,71.69,15.801429,10.785714,26.6,10.35,32.5,20.4,74.9,0
1,873,2006,26,2006-07-02,0.311857,0.203933,0.336029,0.304629,17.21,296.851429,297.614286,293.517143,307.2,289.2,9.16,83.467143,17.21,15.02,10.742857,27.2,10.3,33.4,19.8,21.9,1
1,874,2006,27,2006-07-09,0.320171,0.2081,0.292114,0.232686,20.72,296.448571,297.914286,294.592857,304.8,292.6,13.62,90.432857,20.72,16.005714,7.971429,26.7,9.4,33,21.7,110.6,2
1,875,2006,28,2006-07-16,0.349986,0.292043,0.288457,0.294917,1.17,297.621429,298.857143,292.832857,306.7,292.1,1.8,77.271429,1.17,14.417143,11.428571,26.25,10.4,33.1,20.6,0.5,3
1,876,2006,29,2006-07-23,0.360286,0.341,0.362957,0.321129,54.72,297.397143,299.085714,294.258571,307.3,291.8,40,85.14,54.72,15.788571,11,27.4,12.125,34.1,19.9,47,2
1,877,2006,30,2006-07-30,0.318686,0.352343,0.376643,0.2859,28.66,297.504286,298.742857,293.26,307.7,289.7,15.4,79.742857,28.66,14.88,11.714286,26.6,11.04,32.6,18.5,11.4,2
1,878,2006,31,2006-08-06,0.201686,0.162557,0.200329,0.201557,44.96,297.51,299.342857,295.2,308.4,292.7,38.07,88.707143,44.96,16.707143,11.228571,27.225,11.625,34.2,19.7,4,2
1,879,2006,32,2006-08-13,0.439786,0.367586,0.333314,0.380986,11.79,297.5,299.514286,293.08,308.9,291,12.39,79.242857,11.79,14.631429,12.228571,27.6,12.2,33.9,19.4,26.6,2
1,880,2006,33,2006-08-20,0.2908,0.238675,0.285657,0.3337,47.74,298.648571,300.635714,295.545714,307.9,294.6,22.19,84.62,47.74,17.065714,10.271429,27.666667,10.433333,33.3,20.9,75.5,2
1,881,2006,34,2006-08-27,0.273643,0.208943,0.240886,0.242757,68.6,298.735714,299.735714,295.144286,308.7,292.5,23.6,83.047143,68.6,16.691429,11.271429,27.3,10.3,34.9,20.9,71.1,4
1,882,2006,35,2006-09-03,0.309783,0.350129,0.284683,0.394817,68,298.28,299.9,295.272857,310,293.1,22.24,85.372857,68,16.777143,11.171429,26.5,10.033333,33.2,20.3,176,0
1,883,2006,36,2006-09-10,0.227786,0.283314,0.244371,0.283414,90.33,299.265714,300.35,293.902857,310.3,290.2,9.4,75.53,90.33,15.457143,13.728571,27.42,12,34.1,20.6,15.3,6
1,884,2006,37,2006-09-17,0.28004,0.236717,0.236183,0.25855,111.87,297.802857,299.164286,293.037143,308.7,291.9,16.4,77.254286,111.87,14.642857,11.328571,28.35,11.85,35,17.8,0.5,3
1,885,2006,38,2006-09-24,0.380729,0.378367,0.3023,0.307571,82.2,299.34,300.857143,294.35,311.2,291.5,35.7,77.514286,82.2,15.91,13.742857,27.933333,10.933333,34.8,21.4,93.9,2
1,886,2006,39,2006-10-01,0.4655,0.241543,0.4734,0.493443,134.64,299.381429,300.685714,295.738571,308.6,294.3,44.62,82.845714,134.64,17.254286,11.285714,28.566667,12.4,35.2,22,63,6
1,887,2006,40,2006-10-08,0.35495,0.247933,0.350814,0.313917,60.48,299.465714,300.435714,295.16,310.3,292,24.8,80.49,60.48,16.738571,12.785714,28.7,14.5,35.9,21.1,68.9,2
1,888,2006,41,2006-10-15,0.155617,0.19152,0.215186,0.154614,41.69,299.345714,301.028571,296.751429,309.5,293.8,29.5,86.852857,41.69,18.447143,12.057143,28.06,10.1,33.7,22.1,162.6,7
1,889,2006,42,2006-10-22,0.3215,0.2769,0.210086,0.333757,103.77,299.648571,301.014286,297.764286,308.1,295.7,55.5,90.378571,103.77,19.595714,8.571429,28.6,10.1,35.4,22.8,8.1,4
1,890,2006,43,2006-10-29,0.488229,0.368143,0.437743,0.378829,55.94,298.794286,300.414286,296.661429,308.3,294,54.8,89.7,55.94,18.311429,9.342857,27.56,10.42,33.8,19.8,143.3,6
1,891,2006,44,2006-11-05,0.360329,0.274014,0.347714,0.324786,67.5,300.467143,301.878571,296.882857,309.8,295.1,42.73,82.934286,67.5,18.63,11.614286,28.833333,11.266667,35.7,22,14,6
1,892,2006,45,2006-11-12,0.295129,0.246386,0.302071,0.277,80.25,299.432857,300.914286,297.852857,307.8,295.3,68,92.088571,80.25,19.731429,8.2,28.25,9.55,33.9,22.4,108.7,2
1,893,2006,46,2006-11-19,0.319143,0.186286,0.2737,0.247029,86.65,297.295714,298.435714,296.201429,304.5,293.5,87.2,94.44,86.65,17.791429,7.357143,27.6,10.166667,33.2,21.8,85.6,13
1,894,2006,47,2006-11-26,0.340557,0.266257,0.342729,0.328386,43.59,298.098571,299.557143,296.961429,307.3,294.7,61.43,94.302857,43.59,18.638571,7.371429,27,9,32.3,22.5,205.3,10
1,895,2006,48,2006-12-03,0.150471,0.151571,0.1926,0.155729,75.33,299.197143,300.935714,296.988571,309.1,294,61.28,89.55,75.33,18.744286,10.757143,27.9,9.033333,34.9,22.9,115.1,5
1,896,2006,49,2006-12-10,0.447083,0.301514,0.340571,0.4276,99.89,298.202857,299.2,297.608571,304.6,294.6,95.02,96.795714,99.89,19.425714,6.914286,28.4,8.8,33.7,23.2,10.9,2
1,897,2006,50,2006-12-17,0.3785,0.302033,0.349229,0.414786,157.75,298.158571,299.071429,297.351429,304.4,294.2,63,95.875714,157.75,19.111429,6.4,27.185783,8.059328,33.8,22.10215,39.32636,0
1,898,2006,51,2006-12-24,0.32782,0.26192,0.381467,0.35295,111.48,297.68,298.985714,296.725714,306.7,294.3,80.2,95.078571,111.48,18.358571,6.542857,27.185783,8.059328,32.9,23.5,39.32636,1
1,901,2007,1,2007-01-01,0.220117,0.158957,0.190571,0.1324,79.94,297.288571,298.207143,296.517143,306.3,293.2,88.9,95.927143,79.94,18.144286,7.414286,26.6,7.95,31.9,21.5,133.4,0
1,902,2007,2,2007-01-08,0.173286,0.206933,0.1343,0.237957,37.06,297.104286,298.578571,296.388571,304.6,294.6,144.59,96.238571,37.06,17.962857,6.728571,26.825,7.725,31.7,22.9,61.5,14
1,903,2007,3,2007-01-15,0.2719,0.2938,0.209414,0.2523,126.89,297.387143,298.435714,296.388571,305.5,293.3,52.2,94.647143,126.89,17.975714,7.042857,27.775,9.55,33.4,22.2,178,6
1,904,2007,4,2007-01-22,0.193671,0.139471,0.2619,0.306857,95.47,297.614286,298.45,297.025714,303.7,294.9,180.99,96.997143,95.47,18.688571,5.528571,27.7,9.12,33.6,22,149.9,10
1,905,2007,5,2007-01-29,0.174414,0.1805,0.159071,0.200314,83.7,298.144286,299.614286,296.774286,307.8,294.3,65.1,93.135714,83.7,18.414286,9,27.725,10.3,35,22.3,60.3,5
1,906,2007,6,2007-02-05,0.3175,0.401486,0.328543,0.442929,61.8,298.33,299.685714,295.77,309.7,293.4,11.7,87.53,61.8,17.322857,10.714286,28.6,10.9,35.4,22.4,9.9,12
1,907,2007,7,2007-02-12,0.2858,0.2957,0.257029,0.319571,14.19,299.171429,300.285714,294.15,308.7,291.4,2.1,75.804286,14.19,15.685714,11.228571,28.85,13.033333,36.7,21.4,61.3,9
1,908,2007,8,2007-02-19,0.257014,0.118233,0.179086,0.237229,25.7,300.565714,302.178571,294.165714,310.2,294.4,11.55,72.445714,25.7,15.918571,13.185714,28.74,13.36,36.2,21.2,0,5
1,909,2007,9,2007-02-26,0.1735,0.199633,0.1745,0.165917,55.56,299.058571,300.635714,294.29,309.2,291.5,35.33,78.585714,55.56,16.02,11.557143,28.56,13.34,35.8,20.4,28,11
1,910,2007,10,2007-03-05,0.216,0.2136,0.188914,0.227529,117.07,297.45,298.714286,296.317143,305.8,293.4,227.25,94.348571,117.07,17.911429,7.371429,27.3,9.9,33,21.9,205.3,2
1,911,2007,11,2007-03-12,0.303317,0.285033,0.257143,0.292614,55.47,296.951429,298.1,296.301429,303.8,293.8,51.3,96.522857,55.47,17.881429,6.114286,28,10.1,33.1,21.7,138,6
1,912,2007,12,2007-03-19,0.21324,0.223129,0.264371,0.221829,150.33,297.684286,298.728571,295.89,305.4,292.6,59.2,90.858571,150.33,17.47,8.171429,27,10.65,33.9,21.7,252.7,7
1,913,2007,13,2007-03-26,0.238671,0.244743,0.216229,0.259186,93.14,297.835714,299.15,296.56,307.2,292.8,58.4,93.585714,93.14,18.214286,8.242857,28.25,9.6,34.6,21.5,66.1,6
1,914,2007,14,2007-04-02,0.2381,0.1912,0.274957,0.2738,97.04,297.717143,298.807143,296.921429,305.5,294.3,238.2,95.82,97.04,18.594286,6.614286,27.266667,8.833333,34,22.6,94.3,5
1,915,2007,15,2007-04-09,0.152517,0.149486,0.229414,0.157557,98.94,297.555714,298.592857,296.688571,304.1,292.4,147.57,95.527143,98.94,18.328571,6.728571,27.85,8.85,34.4,21.3,60.4,9
1,916,2007,16,2007-04-16,0.143086,0.207157,0.168457,0.274314,93.62,297.031429,298.092857,296.014286,304.8,292,46.45,94.721429,93.62,17.551429,7.528571,27.4,9.5,33.5,22.1,97.1,5
1,917,2007,17,2007-04-23,0.271371,0.183657,0.203,0.3006,157.86,297.342857,298.278571,296.502857,304.9,292.9,62.3,95.525714,157.86,18.104286,7.3,27.033333,7.766667,34.1,22,261.7,8
1,918,2007,18,2007-04-30,0.194714,0.1541,0.295714,0.173086,103.39,297.225714,298.071429,295.942857,304.7,293.6,47.24,93.47,103.39,17.517143,7.371429,27.85,9.75,33,21,118.2,3
1,919,2007,19,2007-05-07,0.158257,0.162286,0.183071,0.232271,89.15,296.905714,298.221429,295.994286,306.6,291.7,56.1,95.037143,89.15,17.611429,9.357143,28.1,9.2,33.5,21.5,38.1,4
1,920,2007,20,2007-05-14,0.170186,0.1714,0.162,0.229071,45.23,295.595714,296.5,294.012857,304.4,290.7,86.9,91.832857,45.23,15.648571,8.314286,28.1,8.7,32.5,19,191.4,11
1,921,2007,21,2007-05-21,0.364614,0.256829,0.3299,0.349686,64.11,297.232857,298.707143,296.168571,307.3,292.5,65.6,94.852857,64.11,17.718571,8.957143,28.25,10.55,33.8,21.7,86.6,5
1,922,2007,22,2007-05-28,0.090057,0.082229,0.111057,0.064743,76.68,296.178571,297.185714,294.038571,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.633333,32.8,17.5,61.8,8
1,923,2007,23,2007-06-04,0.2085,0.25695,0.214883,0.233857,39.11,296.861429,298.242857,295.23,305.2,292.1,33.48,91.72,39.11,16.727143,9,26.5,9.7,31.3,20.4,0.5,4
1,924,2007,24,2007-06-11,0.342071,0.2853,0.340557,0.301229,54.78,296.65,298.171429,294.928571,304.8,290.3,30.9,91.458571,54.78,16.388571,9.914286,26.6,9.65,32.6,20.7,12.9,3
1,925,2007,25,2007-06-18,0.1667,0.120786,0.172971,0.1659,78.83,296.118571,297.385714,294.971429,304.4,292.8,70.3,94.065714,78.83,16.422857,6.885714,25.966667,7.6,32,21.2,126,1
1,926,2007,26,2007-06-25,0.153457,0.174457,0.202214,0.129257,11.41,296.571429,298.014286,295.178571,305,292.7,22.8,92.671429,11.41,16.631429,8.771429,26.566667,8.633333,31.7,20.7,10.2,2
1,927,2007,27,2007-07-02,0.181443,0.269229,0.193457,0.209943,1.59,296.828571,298.114286,292.177143,305.8,290.2,1.4,78.074286,1.59,13.804286,12.228571,25.9,10.566667,32,19.6,39.32636,3
1,928,2007,28,2007-07-09,0.321767,0.2734,0.2545,0.3513,18.78,297.385714,299.007143,293.931429,306.9,290.7,13.04,83.387143,18.78,15.415714,10.871429,26.75,10.375,32.7,19.9,54.1,4
1,929,2007,29,2007-07-16,0.307557,0.3397,0.364243,0.364843,26.29,296.058571,296.75,294.941429,303.6,291.1,39.52,94.247143,26.29,16.391429,7.728571,26.533333,7.833333,31.3,20.9,22.9,1
1,930,2007,30,2007-07-23,0.358971,0.401757,0.296086,0.4225,27.91,297.64,299.078571,294.345714,308.2,290.1,11.64,84.155714,27.91,15.845714,12.357143,27.35,10.1,33.2,20.7,11.9,8
1,931,2007,31,2007-07-30,0.417229,0.369929,0.366971,0.489871,70.88,296.724286,297.935714,293,305.6,290,25.5,82.571429,70.88,14.718571,11.5,24.25,9.75,34,16.4,55.9,5
1,932,2007,32,2007-08-06,0.278243,0.236129,0.2923,0.266957,35.77,297.82,299.342857,292.708571,308.2,289.7,6.08,76.618571,35.77,14.337143,12.771429,26.475,12,32.7,17.2,30.3,3
1,933,2007,33,2007-08-13,0.266667,0.271933,0.243886,0.196457,36.78,298.091429,298.942857,294.072857,308,291.8,9.21,80.935714,36.78,15.565714,9.714286,26.9,11,33.1,21.3,76.5,2
1,934,2007,34,2007-08-20,0.339371,0.356971,0.329129,0.368714,9.06,298.785714,300.671429,294.195714,308.1,294.3,12.4,79.334286,9.06,15.757143,11.571429,27.125,10.825,33.3,19.9,22.1,7
1,935,2007,35,2007-08-27,0.278786,0.246357,0.234986,0.373743,30.26,300.667143,301.592857,293.124286,312.4,293.4,12.8,67.757143,30.26,14.794286,13.385714,27.05,12.175,34.7,19.9,0,1
1,936,2007,36,2007-09-03,0.27955,0.282686,0.327714,0.328057,76.28,297.098571,298.357143,295.682857,304.4,293.5,56.85,92.657143,76.28,17.182857,7.885714,26.3,7.9,34,20.9,37.1,6
1,937,2007,37,2007-09-10,0.288817,0.288957,0.266071,0.3393,49.85,298.56,300.121429,295.162857,308.6,293,26.2,84.412857,49.85,16.65,12.157143,26.9,10.625,32.9,21.4,150.9,7
1,938,2007,38,2007-09-17,0.315657,0.3545,0.332643,0.4172,58.22,298.508571,300.714286,295.834286,309.2,293.3,34.27,86.707143,58.22,17.367143,12.4,27.2,10.833333,33,21.6,16.3,5
1,939,2007,39,2007-09-24,0.2309,0.236343,0.230886,0.3128,59.79,299.698571,301.428571,295.3,310.6,292.7,10.3,78.564286,59.79,16.804286,13.8,27.833333,11.7,34.1,21.1,34,2
1,940,2007,40,2007-10-01,0.319971,0.254417,0.3151,0.293471,37.28,298.281429,299.821429,296.287143,310.8,294.7,73.33,89.844286,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,6
1,941,2007,41,2007-10-08,0.385186,0.405071,0.310629,0.438129,39.09,299.575714,301.385714,295.447143,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,11
1,942,2007,42,2007-10-15,0.225129,0.150514,0.195986,0.238386,74.52,299.444286,300.828571,296.587143,310.2,295,86.4,86.705714,74.52,18.265714,9.828571,29,12.3,35.2,21.9,4.1,6
1,943,2007,43,2007-10-22,0.403471,0.320229,0.4087,0.4229,106.73,296.971429,298.192857,295.96,305.1,291.9,67.93,94.781429,106.73,17.542857,7.757143,26.9,9.366667,32.1,20.9,79.3,3
1,944,2007,44,2007-10-29,0.265743,0.2856,0.292314,0.246914,51.28,297.83,299.664286,296.978571,306.3,293.7,67.47,95.592857,51.28,18.672857,9.357143,27,9.366667,34,21.6,0,11
1,945,2007,45,2007-11-05,0.333457,0.324257,0.2469,0.331129,69.88,299.478571,300.557143,296.248571,308.5,294.3,50.6,84.85,69.88,17.978571,9.485714,28.7,11.433333,34.8,22.5,22.1,11
1,946,2007,46,2007-11-12,0.178429,0.12875,0.216771,0.1853,109.5,298.134286,299.742857,296.83,308.6,294.6,103.3,93.554286,109.5,18.548571,8.685714,27.675,10.85,33.5,21.6,111.3,5
1,947,2007,47,2007-11-19,0.228471,0.188657,0.234557,0.199671,52.27,297.681429,298.371429,296.938571,305.7,294.3,124.2,96.214286,52.27,18.612857,5.742857,26.62,7.86,33.3,21.8,80,4
